Extract Name	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
TCGA-24-1436-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1436-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D02_458644	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1436-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D02_458644.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	03a53c7e0cf5f146173fe03f28e189ce	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1436-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D02_458644.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	6e98f5fc4581560d5cf1061aec141e10	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1436-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D02_458644.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	d0a5174c6ec1121f6feea8e5458f76ec
TCGA-13-1482-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1482-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D03_458646	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1482-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D03_458646.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	aac07d05c4a363b72aeac7160acc6a81	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1482-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D03_458646.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	2fdf5a8d56e1c9d8b136f9cf75640e17	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1482-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D03_458646.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	a1eb01e3e4726a6bfee1be1db67d3b93
TCGA-13-1492-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1492-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D04_458648	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1492-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D04_458648.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	28aa7f6e0ba44e1052c102f87af5eb95	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1492-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D04_458648.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	f6b44f3c8fe48989d24319f9f746db55	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1492-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D04_458648.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	ad7316615943393aa34b1e6d6befac9e
TCGA-13-1501-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1501-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D05_458650	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1501-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D05_458650.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	f8e3939777d5f3400c7f5618f4c610ac	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1501-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D05_458650.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	11eb79ed0c506882d5ea049cbea3e1ff	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1501-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D05_458650.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	1980f48b826125308196df2d195464d9
TCGA-13-1512-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1512-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D06_458652	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1512-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D06_458652.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	8957b552a893571f37528e81f8a9b127	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1512-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D06_458652.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	cb969609378fce3f859ced96d3e7aae4	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1512-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D06_458652.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	362b6d336b92ae1dd84bc308976ff5a6
TCGA-24-1426-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1426-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D07_458654	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1426-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D07_458654.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	ac9714172a143b320692c78ef1880ffd	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1426-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D07_458654.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	78b01d4472eaa0a31c09d20472f9e714	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1426-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D07_458654.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	0962af1185cb1847337533036a8e56c8
TCGA-24-1463-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1463-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D08_458656	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1463-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D08_458656.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	ea460c33279dd33fedac96477939deea	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1463-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D08_458656.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	5740c9050a6cb0f3058577b47c501c64	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1463-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D08_458656.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	14db026f16176977cdb72abc5b4e3a95
TCGA-13-1483-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1483-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D09_458728	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1483-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D09_458728.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	df772fcb309481f37009fed28c6bcf39	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1483-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D09_458728.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	c53f01fd96edb5c694e552f3338eb361	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1483-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D09_458728.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	4abecf5ec566f22f563f90536295d724
TCGA-13-1494-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1494-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D10_458726	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1494-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D10_458726.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	5ab5ba8cf1332b3ce5105670cfd5a63d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1494-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D10_458726.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	4b81f920d128b46f015ba1a6d2f09a97	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1494-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D10_458726.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	ecfd4cf8f404c66a76eeae8bfb61c503
TCGA-13-1504-01A-01R-0477-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1504-01A-01R-0477-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D11_458724	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1504-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D11_458724.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.14.1004.0	Expression-Gene	Level 1	yes	13cdff4625f0d54254875d3577c70969	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1504-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D11_458724.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.14.1004.0	Expression-Gene	Level 2	yes	87248ecec8f6e40d9c3286cdada59f18	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1504-01A-01R-0477-01	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D11_458724.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.14.1004.0	Expression-Gene	Level 3	yes	1aac958176033ad71c2576d6ef788e1b
TCGA-13-0758-01A-01R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-0758-01A-01R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-0758-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	1a27c440caacd97f8b9603a0c4eceda8	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-0758-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	6c8bbff58f419ba13a7ac41bdf0eefe0	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-0758-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	d8c3bce8b55ce686eff16ea00e034508
TCGA-09-0364-01A-02R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-09-0364-01A-02R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-09-0364-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	12bdc8b31f7c5d6158715c00c9ea39df	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-09-0364-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	a3e2f3249d94af8af755121914a73c98	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-09-0364-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	69fc9341413c68e1ec1ceb703349c6d1
TCGA-13-0723-01A-02R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-0723-01A-02R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D05_297990	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-0723-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D05_297990.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	0689a053cd4cfd79decfbe83a5d6d9bf	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-0723-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D05_297990.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	99f89f8e0ceda4bb807aaa840cf9a394	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-0723-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D05_297990.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	88c51122afdccda00d330f9604503c85
TCGA-13-0757-01A-01R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-0757-01A-01R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D06_297956	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-0757-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D06_297956.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	4dfd4d9b07845de1aa3e3bd47c4c2941	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-0757-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D06_297956.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	dabae13bd762c6f379ff9377e6c840a3	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-0757-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D06_297956.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	67e532072f2cee9c13040ce146429296
TCGA-13-0768-01A-01R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-0768-01A-01R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D07_298082	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-0768-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D07_298082.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	e2194652548500c2a2223706df815e38	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-0768-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D07_298082.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	9a7e9e3c4bad2f37a62d583144535222	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-0768-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D07_298082.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	e68e476e473652f24f3f5227122c8114
TCGA-13-0800-01A-01R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-0800-01A-01R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D08_297972	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-0800-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D08_297972.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	77dba91ded7eef603e8fdec32e87daf0	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-0800-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D08_297972.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	2ae1849455ec514143519251e358d233	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-0800-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D08_297972.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	68d4f057577944ea891f591290f095a1
TCGA-01-0630-11A-01R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-01-0630-11A-01R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D09_298018	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-01-0630-11A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D09_298018.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	1f6e2b2e2ae29f10c5df7b820b4c939e	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-01-0630-11A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D09_298018.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	760b736869ead9b7ccb7590e8b777c64	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-01-0630-11A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D09_298018.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	e17a198681b47967e60034424f0e3a20
TCGA-09-0365-01A-02R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-09-0365-01A-02R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D10_297996	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-09-0365-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D10_297996.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	56e09e701a4c5ec0eb072561d2cce2e9	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-09-0365-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D10_297996.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	9eb5ddaaae64aa603cea2a8e37d4d4b7	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-09-0365-01A-02R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D10_297996.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	08d0d15da2a5a44dddc499f53d23348e
TCGA-13-0724-01A-01R-0362-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-0724-01A-01R-0362-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D11_297932	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-0724-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D11_297932.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.9.1004.0	Expression-Gene	Level 1	yes	1d8f2b97e3cae3f6466ee2f5b36388e8	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-0724-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D11_297932.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.9.1004.0	Expression-Gene	Level 2	yes	17e8509f9cde777c4b3ca6ff93334cb4	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-0724-01A-01R-0362-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D11_297932.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.9.1004.0	Expression-Gene	Level 3	yes	48f7ffd4546a3618124a46e6a1684e52
